protocol,transfer_rate,avg_pkt_size,host_ratio,host_num,diff_port_num,diff_sport_num,opp_ratio,label
tcp,17.32,661,1.0,1,1,1,0.65,normal
tcp,10.59,6534,1.0,1,1,1,0.97,normal
tcp,0.09,54,0.2,1,260,260,1.0,tcpsynflood
tcp,0.87,54,0.33,1,656,656,1.0,tcpsynflood
tcp,0.24,54,1.0,1,212,212,0.5,tcpsynflood
tcp,0.06,54,0.25,1,328,328,1.0,tcpsynflood
tcp,0.54,74,0.33,1,123,1,1.0,portscan
udp,4992.18,42,1.0,1,1,1,0.0,udpflood
udp,0.22,42,0.5,1,503,6,0.0,portscan
udp,16175.7,62,0.25,1,1,1,0.0,udpflood
tcp,0.42,54,0.2,1,47,47,1.0,tcpsynflood
tcp,0.19,74,0.17,1,512,2,1.0,portscan
tcp,0.74,54,1.0,1,567,567,1.0,tcpsynflood
tcp,0.69,58,0.2,1,652,1,1.0,portscan
icmp,179.74,1355,1.0,1,1,1,1.0,pingofdeath
icmp,51.47,1439,1.0,1,1,1,1.0,pingofdeath
tcp,0.86,569,1.0,1,2,1,0.86,normal
udp,1.3,526,1.0,1,2,1,1.0,normal
tcp,2.14,204,1.0,1,4,1,0.71,normal
icmp,1.56,98,0.82,9,1,1,1.0,ipsweep
tcp,0.38,54,1.0,1,342,342,1.0,tcpsynflood
udp,0.2,158,1.0,1,65,1,1.0,normal
udp,781.4,71,1.0,1,1,1,0.0,udpflood
udp,0.05,42,0.2,1,99,1,0.0,portscan
udp,13448.25,62,0.17,1,1,1,0.0,udpflood
udp,1863.8,118,1.0,1,1,1,0.0,udpflood
icmp,103.6,1381,1.0,1,1,1,0.99,pingofdeath
icmp,3.17,1450,1.0,1,1,1,1.0,pingofdeath
icmp,0.58,75,0.89,8,1,1,1.0,ipsweep
icmp,0.41,98,0.7,7,1,1,0.62,ipsweep
udp,0.06,114,1.0,1,27,1,1.0,normal
tcp,0.23,74,0.25,1,283,1,1.0,portscan
udp,0.06,42,1.0,1,75,1,0.0,portscan
tcp,0.58,54,0.5,1,752,752,0.5,tcpsynflood
icmp,0.88,98,1.0,16,1,1,1.0,ipsweep
udp,513.13,42,1.0,1,1,1,0.0,udpflood
tcp,0.48,409,1.0,1,1,1,1.0,normal
udp,111432.71,62,0.33,1,1,1,0.0,udpflood
icmp,11395.42,106,1.0,2,1,1,1.0,icmpflood
udp,297.4,42,1.0,1,1,1,0.0,udpflood
udp,0.42,141,1.0,1,11,1,1.0,normal
tcp,0.12,54,0.33,1,168,168,1.0,tcpsynflood
icmp,0.8,98,0.83,10,1,1,1.0,ipsweep
udp,0.13,42,0.17,1,107,4,0.0,portscan
icmp,12667.58,42,1.0,1,1,1,1.0,icmpflood
icmp,0.39,85,1.0,8,1,1,1.0,ipsweep
udp,0.79,42,0.5,1,557,4,0.0,portscan
udp,0.83,162,0.5,1,82,3,0.0,portscan
tcp,0.17,74,0.25,1,111,1,1.0,portscan
icmp,500.13,98,1.0,1,1,1,1.0,icmpflood
icmp,0.27,75,1.0,13,1,1,1.0,ipsweep
udp,0.07,118,0.33,1,3,1,1.0,normal
udp,16.08,1237,1.0,1,2,1,0.55,normal
tcp,0.27,97,1.0,1,1,1,0.75,normal
udp,74388.98,62,0.25,1,1,1,0.0,udpflood
icmp,120.23,1471,1.0,1,1,1,1.0,pingofdeath
tcp,1.92,54,0.5,1,162,162,0.5,tcpsynflood
tcp,0.17,54,1.0,1,156,156,1.0,tcpsynflood
udp,81397.49,62,0.33,1,1,1,0.0,udpflood
tcp,0.41,54,0.2,1,143,143,1.0,tcpsynflood
tcp,0.26,54,1.0,1,114,114,1.0,tcpsynflood
udp,2193.19,65,0.5,1,1,1,0.0,udpflood
udp,5669.32,42,0.2,1,1,1,0.0,udpflood
icmp,27.93,42,0.5,1,1,1,1.0,icmpflood
udp,851.33,96,1.0,1,1,1,0.0,udpflood
udp,0.53,42,1.0,1,330,1,0.0,portscan
tcp,0.38,54,0.2,1,47,47,1.0,tcpsynflood
udp,0.21,42,0.5,1,74,1,0.0,portscan
udp,0.97,76,1.0,1,202,4,0.0,portscan
udp,99838.14,62,0.5,1,1,1,0.0,udpflood
tcp,0.24,54,1.0,1,407,407,1.0,tcpsynflood
udp,1151.83,62,1.0,1,1,1,0.0,udpflood
udp,0.61,42,0.5,1,88,1,0.0,portscan
icmp,170.7,1466,0.33,1,1,1,0.99,pingofdeath
tcp,0.28,74,0.09,1,293,1,1.0,portscan
udp,1414.81,62,0.5,1,1,1,0.0,udpflood
udp,919.08,52,0.5,1,1,1,0.0,udpflood
udp,1075.6,42,0.5,1,1,1,0.0,udpflood
icmp,6.97,1478,0.2,1,1,1,1.0,pingofdeath
udp,1729.55,76,0.25,1,1,1,0.0,udpflood
udp,1097.28,62,0.5,1,1,1,0.0,udpflood
tcp,0.77,54,0.2,1,718,718,1.0,tcpsynflood
udp,126641.62,62,0.2,1,1,1,0.0,udpflood
tcp,0.0,677,0.33,1,2,1,1.0,normal
icmp,40.33,1481,1.0,1,1,1,1.0,pingofdeath
udp,87990.18,62,0.17,1,1,1,0.0,udpflood
tcp,0.53,74,0.5,1,166,1,1.0,portscan
icmp,6744.31,42,0.2,1,1,1,0.97,icmpflood
icmp,0.8,98,0.69,9,1,1,1.0,ipsweep
tcp,0.29,54,1.0,1,320,320,1.0,tcpsynflood
udp,762.95,89,1.0,1,1,1,0.0,udpflood
icmp,60.36,98,0.33,1,1,1,0.98,icmpflood
udp,0.43,42,0.2,1,304,3,0.0,portscan
tcp,0.1,58,0.5,1,225,1,1.0,portscan
tcp,0.38,54,0.25,1,184,184,1.0,tcpsynflood
tcp,0.14,74,0.14,1,140,1,1.0,portscan
tcp,0.59,74,1.0,1,112,1,1.0,portscan
tcp,0.21,68,0.33,1,7,1,1.0,normal
udp,13586.92,42,0.2,1,1,1,0.0,udpflood
tcp,0.4,54,0.2,1,368,368,1.0,tcpsynflood
tcp,0.6,54,1.0,1,477,477,1.0,tcpsynflood
udp,0.2,42,0.5,1,258,6,0.0,portscan
udp,617.41,42,0.25,1,1,1,0.0,udpflood
udp,2059.92,101,1.0,1,1,1,0.0,udpflood
udp,2111.83,42,0.33,1,1,1,0.0,udpflood
tcp,0.63,178,0.33,1,1,1,1.0,normal
udp,0.08,56,0.33,1,93,1,0.0,portscan
tcp,0.64,74,0.5,1,200,1,1.0,portscan
tcp,0.44,318,1.0,1,1,1,0.86,normal
tcp,0.64,74,1.0,1,296,2,1.0,portscan
tcp,0.2,54,1.0,1,238,238,1.0,tcpsynflood
tcp,0.27,54,0.25,1,288,288,1.0,tcpsynflood
tcp,0.24,54,0.25,1,270,270,1.0,tcpsynflood
icmp,553.29,42,1.0,1,1,1,1.0,icmpflood
tcp,0.82,74,0.5,1,92,1,1.0,portscan
icmp,838.03,42,0.33,1,1,1,1.0,icmpflood
tcp,0.54,74,1.0,1,210,1,1.0,portscan
icmp,0.65,78,1.0,12,1,1,1.0,ipsweep
icmp,0.59,67,0.67,15,1,1,1.0,ipsweep
icmp,69.01,1458,1.0,1,1,1,1.0,pingofdeath
udp,0.22,163,0.33,1,40,1,1.0,normal
udp,0.73,42,0.5,1,230,1,0.0,portscan
tcp,0.67,54,1.0,1,442,442,1.0,tcpsynflood
icmp,10.39,98,0.25,1,1,1,0.8,normal
tcp,0.34,54,0.25,1,80,80,1.0,tcpsynflood
tcp,0.42,54,1.0,1,2,1,1.0,normal
tcp,6.35,549,1.0,1,6,1,1.0,normal
udp,0.56,1392,1.0,1,1,1,1.0,normal
tcp,0.47,54,0.5,1,300,300,1.0,tcpsynflood
tcp,0.21,74,0.17,1,512,2,1.0,portscan
icmp,0.38,75,0.89,8,1,1,1.0,ipsweep
tcp,0.2,54,0.2,1,230,230,1.0,tcpsynflood
udp,0.43,42,1.0,1,77,1,0.0,portscan
udp,1043.12,42,1.0,1,1,1,0.0,udpflood
icmp,57.34,1371,1.0,1,1,1,0.99,pingofdeath
icmp,0.85,98,0.8,18,1,1,1.0,ipsweep
icmp,0.36,98,0.14,1,1,1,1.0,normal
icmp,621.86,42,0.5,1,1,1,1.0,icmpflood
icmp,10.4,1488,0.25,1,1,1,1.0,pingofdeath
tcp,0.43,54,1.0,1,545,545,1.0,tcpsynflood
icmp,0.6,98,0.67,8,1,1,1.0,ipsweep
tcp,0.3,54,1.0,1,512,512,1.0,tcpsynflood
tcp,0.14,74,0.17,1,512,2,1.0,portscan
icmp,1906.9,106,0.33,1,1,1,0.98,icmpflood
tcp,0.3,54,1.0,1,462,462,1.0,tcpsynflood
tcp,0.2,74,0.33,1,123,1,1.0,portscan
udp,17516.65,62,1.0,1,1,1,0.0,udpflood
icmp,105305.49,42,1.0,1,1,1,0.85,icmpflood
icmp,0.39,85,0.8,8,1,1,1.0,ipsweep
icmp,36.74,1481,0.14,1,1,1,1.0,pingofdeath
icmp,72.56,1380,1.0,1,1,1,0.99,pingofdeath
tcp,0.81,74,0.2,1,344,1,1.0,portscan
tcp,0.4,54,1.0,1,325,325,1.0,tcpsynflood
icmp,700.0,42,1.0,1,1,1,0.95,icmpflood
tcp,0.21,54,0.5,1,270,270,1.0,tcpsynflood
tcp,3.68,1178,1.0,1,3,1,0.83,normal
udp,187853.43,62,0.33,1,1,1,0.0,udpflood
tcp,0.53,74,1.0,1,522,2,1.0,portscan
tcp,0.31,54,0.25,1,83,83,1.0,tcpsynflood
tcp,0.17,54,1.0,1,71,71,1.0,tcpsynflood
udp,11014.65,62,0.5,1,1,1,0.0,udpflood
tcp,0.43,74,1.0,1,90,1,1.0,portscan
udp,1243.34,73,0.5,1,1,1,0.0,udpflood
icmp,1.45,98,1.0,7,1,1,1.0,ipsweep
udp,177384.21,62,0.5,1,1,1,0.0,udpflood
icmp,0.26,98,1.0,8,1,1,1.0,ipsweep
tcp,0.51,66,0.5,1,1,1,1.0,normal
tcp,12.31,2481,0.25,1,7,1,0.7,normal
tcp,24.52,2875,1.0,1,12,1,0.78,normal
tcp,0.62,54,0.33,1,195,195,1.0,tcpsynflood
tcp,0.15,54,0.2,1,167,167,1.0,tcpsynflood
tcp,0.3,74,1.0,1,258,1,1.0,portscan
udp,0.07,116,1.0,1,100,1,1.0,normal
tcp,0.51,74,0.5,1,167,1,1.0,portscan
icmp,0.19,78,0.76,17,1,1,1.0,ipsweep
udp,0.23,42,0.5,1,78,2,0.0,portscan
icmp,1.09,98,1.0,10,1,1,1.0,ipsweep
icmp,1.55,54,1.0,8,1,1,1.0,ipsweep
tcp,0.4,54,0.2,1,371,371,1.0,tcpsynflood
tcp,0.16,54,0.5,1,515,515,1.0,tcpsynflood
udp,573.51,79,0.25,1,1,1,0.0,udpflood
udp,0.66,42,0.5,1,248,7,0.0,portscan
udp,1250.42,62,1.0,1,1,1,0.0,udpflood
tcp,0.1,55,0.2,1,1,1,1.0,normal
udp,1425.3,105,1.0,1,1,1,0.0,udpflood
udp,190297.32,62,0.2,1,1,1,0.0,udpflood
tcp,0.08,54,1.0,1,287,287,1.0,tcpsynflood
tcp,0.26,66,1.0,1,1,1,0.5,normal
tcp,0.13,54,1.0,1,150,150,1.0,tcpsynflood
icmp,217.38,1469,0.33,1,1,1,0.99,pingofdeath
icmp,5753.44,42,0.25,1,1,1,0.85,icmpflood
tcp,0.7,54,0.5,1,584,584,1.0,tcpsynflood
tcp,7.16,2761,1.0,1,2,1,1.0,normal
udp,0.19,140,0.25,1,37,1,1.0,normal
tcp,1.06,74,1.0,1,169,1,1.0,portscan
tcp,1.2,3336,1.0,1,1,1,0.94,normal
udp,520.56,42,0.33,1,1,1,0.0,udpflood
tcp,0.22,54,0.5,1,146,146,1.0,tcpsynflood
icmp,2066.6,42,0.33,1,1,1,1.0,icmpflood
icmp,5375.21,42,0.12,1,1,1,0.25,icmpflood
icmp,145.69,1515,0.25,1,1,1,1.0,pingofdeath
tcp,0.54,54,0.2,1,605,605,1.0,tcpsynflood
icmp,0.64,98,0.85,10,1,1,1.0,ipsweep
icmp,21.81,98,1.0,1,1,1,1.0,icmpflood
udp,0.46,42,0.5,1,261,6,0.0,portscan
tcp,12.42,2226,0.33,1,6,1,0.81,normal
udp,0.11,42,0.5,1,210,6,0.0,portscan
icmp,64.87,98,0.25,1,1,1,1.0,icmpflood
tcp,0.27,74,1.0,1,143,1,1.0,portscan
icmp,0.22,98,0.33,1,1,1,1.0,normal
icmp,0.25,98,0.67,21,1,1,1.0,ipsweep
icmp,0.62,98,0.73,8,1,1,1.0,ipsweep
icmp,30603.29,42,0.33,1,1,1,1.0,icmpflood
icmp,0.86,63,0.87,17,1,1,1.0,ipsweep
icmp,25.66,106,0.5,1,1,1,0.98,icmpflood
icmp,0.82,98,0.82,9,1,1,1.0,ipsweep
icmp,0.33,98,0.82,9,1,1,1.0,ipsweep
icmp,1208.38,98,1.0,1,1,1,1.0,icmpflood
icmp,1357.12,82,0.33,1,1,1,1.0,icmpflood
icmp,261.36,1513,0.5,1,1,1,1.0,pingofdeath
icmp,0.76,75,0.89,12,1,1,1.0,ipsweep
udp,0.32,42,1.0,1,261,3,0.0,portscan
udp,64.78,1380,1.0,1,1,1,0.23,normal
tcp,0.43,104,1.0,1,3,1,1.0,normal
tcp,0.49,120,0.5,1,811,811,1.0,tcpsynflood
tcp,0.24,74,0.17,1,113,1,1.0,portscan
icmp,5.41,1334,0.25,1,1,1,1.0,pingofdeath
icmp,563.13,98,1.0,1,1,1,1.0,icmpflood
udp,0.44,140,1.0,1,15,1,1.0,normal
udp,0.76,42,0.5,1,173,6,0.0,portscan
tcp,0.09,54,0.5,1,301,301,1.0,tcpsynflood
tcp,0.23,54,1.0,1,86,86,1.0,tcpsynflood
udp,16441.38,62,0.2,1,1,1,0.0,udpflood
tcp,1.16,363,0.33,1,3,1,1.0,normal
tcp,0.75,74,0.5,1,297,2,0.5,portscan
tcp,0.3,54,0.25,1,80,80,1.0,tcpsynflood
icmp,0.64,98,0.89,8,1,1,1.0,ipsweep
icmp,4905.17,98,0.5,1,1,1,1.0,icmpflood
icmp,0.66,98,0.92,11,1,1,1.0,ipsweep
tcp,0.56,54,0.33,1,270,270,0.33,tcpsynflood
icmp,5927.94,42,0.25,1,1,1,0.97,icmpflood
icmp,28.9,1272,1.0,1,1,1,1.0,pingofdeath
tcp,0.49,54,0.5,1,349,349,1.0,tcpsynflood
tcp,0.22,54,0.33,1,258,258,1.0,tcpsynflood
tcp,0.77,54,0.25,1,155,155,1.0,tcpsynflood
udp,492.79,62,0.2,1,1,1,0.0,udpflood
tcp,0.32,203,1.0,1,1,1,0.71,normal
tcp,1.17,104,1.0,1,3,1,1.0,normal
tcp,1.02,530,1.0,1,2,1,0.81,normal
tcp,0.11,54,1.0,1,151,151,1.0,tcpsynflood
icmp,1.18,98,0.17,1,1,1,1.0,normal
icmp,5034.38,106,0.5,1,1,1,1.0,icmpflood
udp,651.36,42,0.5,1,1,1,0.0,udpflood
udp,627.46,42,1.0,1,1,1,0.0,udpflood
tcp,0.86,54,0.14,1,638,638,1.0,tcpsynflood
icmp,0.81,57,0.73,8,1,1,1.0,ipsweep
tcp,0.11,54,0.5,1,345,345,1.0,tcpsynflood
tcp,0.35,213,0.25,1,3,1,1.0,normal
tcp,0.23,74,0.5,1,154,1,1.0,portscan
udp,0.29,42,0.5,1,316,2,0.0,portscan
icmp,0.54,98,0.8,11,1,1,1.0,ipsweep
icmp,3217.2,42,1.0,1,1,1,1.0,icmpflood
icmp,177.77,98,0.5,1,1,1,0.51,icmpflood
tcp,0.17,54,1.0,1,1,1,1.0,normal
icmp,0.29,78,0.94,16,1,1,1.0,ipsweep
tcp,1.37,364,1.0,1,1,1,0.86,normal
icmp,1.05,98,0.8,8,1,1,1.0,ipsweep
tcp,0.65,54,0.5,1,221,221,1.0,tcpsynflood
icmp,76.48,1449,1.0,1,1,1,1.0,pingofdeath
icmp,126.66,1486,1.0,1,1,1,1.0,pingofdeath
tcp,0.74,54,0.2,1,636,636,1.0,tcpsynflood
icmp,0.49,98,0.92,11,1,1,1.0,ipsweep
icmp,1.55,98,1.0,8,1,1,1.0,ipsweep
udp,0.11,107,1.0,1,26,1,1.0,normal
tcp,0.63,74,1.0,1,209,1,1.0,portscan
tcp,0.76,58,0.2,1,137,1,1.0,portscan
udp,661.71,62,1.0,1,1,1,0.0,udpflood
udp,135.83,42,0.25,1,1,1,0.0,udpflood
icmp,2068.99,42,0.33,1,1,1,1.0,icmpflood
udp,1393.3,42,0.17,1,1,1,0.0,udpflood
icmp,1109.94,98,0.12,1,1,1,0.82,icmpflood
tcp,6.88,4630,1.0,1,2,1,1.0,normal
icmp,133641.6,42,0.33,1,1,1,0.75,icmpflood
icmp,0.31,78,0.94,16,1,1,1.0,ipsweep
tcp,0.1,54,0.5,1,170,170,1.0,tcpsynflood
udp,507.02,128,1.0,1,1,1,0.0,udpflood
tcp,12.04,2347,0.33,1,2,1,1.0,normal
icmp,0.78,98,0.8,17,1,1,1.0,ipsweep
icmp,94.28,1384,0.2,1,1,1,1.0,pingofdeath
icmp,0.87,98,0.88,13,1,1,1.0,ipsweep
icmp,3731.87,42,0.5,1,1,1,1.0,icmpflood
icmp,34.66,1478,0.5,1,1,1,1.0,pingofdeath
tcp,0.47,374,0.5,1,2,1,1.0,normal
udp,1972.4,62,0.2,1,1,1,0.0,udpflood
icmp,0.51,98,0.85,11,1,1,1.0,ipsweep
tcp,0.92,418,1.0,1,1,1,0.73,normal
icmp,0.34,67,1.0,13,1,1,1.0,ipsweep
icmp,0.52,98,0.85,11,1,1,1.0,ipsweep
icmp,11185.2,106,0.25,1,1,1,1.0,icmpflood
udp,0.15,42,1.0,1,298,6,0.0,portscan
icmp,35.53,98,0.25,1,1,1,1.0,icmpflood
udp,2252.21,82,1.0,1,1,1,0.0,udpflood
icmp,58.99,1388,1.0,1,1,1,1.0,pingofdeath
icmp,0.3,98,0.33,2,1,1,1.0,normal
tcp,6.99,2146,0.33,1,4,1,0.87,normal
udp,60.06,1355,1.0,1,1,1,0.21,normal
tcp,0.33,54,0.5,1,223,223,1.0,tcpsynflood
icmp,0.79,98,0.82,12,1,1,1.0,ipsweep
tcp,0.69,74,1.0,1,249,1,1.0,portscan
icmp,214.61,1469,0.33,1,1,1,0.99,pingofdeath
tcp,0.29,213,0.2,1,3,1,1.0,normal
tcp,0.33,54,0.5,1,286,286,1.0,tcpsynflood
tcp,0.63,54,0.33,1,108,108,1.0,tcpsynflood
tcp,0.16,74,0.25,1,1185,1,1.0,portscan
tcp,0.21,54,1.0,1,143,143,1.0,tcpsynflood
tcp,1.14,104,1.0,1,141,1,1.0,portscan
icmp,1.72,67,1.0,6,1,1,1.0,ipsweep
udp,16837.51,42,0.33,1,1,1,0.0,udpflood
udp,7550.47,62,0.5,1,1,1,0.0,udpflood
icmp,0.7,98,0.44,15,1,1,1.0,ipsweep
icmp,5223.61,98,0.33,1,1,1,0.99,icmpflood
tcp,0.27,54,0.2,1,55,55,1.0,tcpsynflood
udp,0.23,42,0.17,1,147,5,0.0,portscan
udp,40443.08,62,0.33,1,1,1,0.0,udpflood
icmp,0.46,98,0.88,7,1,1,1.0,ipsweep
icmp,2.78,98,1.0,19,1,1,1.0,ipsweep
tcp,0.16,74,1.0,1,168,1,1.0,portscan
udp,399.34,42,0.33,1,1,1,0.0,udpflood
icmp,0.54,98,0.89,8,1,1,1.0,ipsweep
tcp,0.22,54,1.0,1,193,193,1.0,tcpsynflood
tcp,0.69,594,0.33,1,2,1,1.0,normal
icmp,0.45,78,0.94,16,1,1,1.0,ipsweep
udp,0.61,42,1.0,1,241,3,0.0,portscan
tcp,0.21,54,1.0,1,118,118,1.0,tcpsynflood
tcp,1.64,4803,1.0,1,1,1,1.0,normal
udp,0.28,42,0.25,1,630,3,0.0,portscan
icmp,127.72,1339,1.0,1,1,1,1.0,pingofdeath
tcp,1.11,2326,0.33,1,3,1,1.0,normal
tcp,0.59,823,1.0,1,5,1,1.0,normal
icmp,0.44,98,0.82,9,1,1,1.0,ipsweep
tcp,2.58,2761,1.0,1,2,1,1.0,normal
tcp,0.88,54,0.5,1,600,600,0.75,tcpsynflood
icmp,1.01,98,1.0,9,1,1,1.0,ipsweep
udp,0.41,42,1.0,1,86,4,0.0,portscan
tcp,3.74,2750,0.33,1,2,1,1.0,normal
tcp,0.27,74,0.33,1,345,1,1.0,portscan
udp,4765.58,42,0.2,1,1,1,0.0,udpflood
tcp,0.47,67,0.2,1,1,1,0.83,normal
tcp,0.48,74,0.5,1,252,1,1.0,portscan
tcp,0.76,54,0.5,1,55,55,1.0,tcpsynflood
udp,0.78,42,0.5,1,248,6,0.0,portscan
tcp,0.4,547,1.0,1,4,1,1.0,normal
tcp,0.09,54,0.5,1,342,342,1.0,tcpsynflood
icmp,0.56,98,0.94,12,1,1,1.0,ipsweep
udp,1739.79,42,1.0,1,1,1,0.0,udpflood
icmp,9084.52,106,0.5,1,1,1,1.0,icmpflood
icmp,67.22,1360,1.0,1,1,1,1.0,pingofdeath
tcp,0.28,54,0.25,1,163,163,1.0,tcpsynflood
tcp,0.65,54,1.0,1,401,401,1.0,tcpsynflood
udp,832.76,62,0.5,1,1,1,0.0,udpflood
tcp,0.19,74,0.25,1,91,1,1.0,portscan
udp,0.09,117,1.0,1,76,1,1.0,normal
icmp,2.56,78,0.94,16,1,1,1.0,ipsweep
tcp,0.14,54,0.2,1,136,136,1.0,tcpsynflood
udp,10446.85,62,0.5,1,1,1,0.0,udpflood
tcp,0.79,54,0.25,1,243,243,1.0,tcpsynflood
tcp,14.92,67,0.5,1,1,1,0.99,normal
udp,4744.2,42,0.33,1,1,1,0.0,udpflood
icmp,1.04,98,0.94,11,1,1,1.0,ipsweep
icmp,53.33,1395,1.0,1,1,1,1.0,pingofdeath
udp,1946.19,66,1.0,1,1,1,0.0,udpflood
icmp,354.52,98,1.0,1,1,1,1.0,icmpflood
udp,0.45,42,0.5,1,212,6,0.0,portscan
icmp,86.71,1286,0.17,1,1,1,1.0,pingofdeath
tcp,0.28,54,0.5,1,162,162,1.0,tcpsynflood
tcp,0.18,74,0.5,1,348,1,1.0,portscan
icmp,0.43,98,0.82,9,1,1,1.0,ipsweep
tcp,0.52,54,1.0,1,293,293,1.0,tcpsynflood
tcp,0.64,74,0.5,1,81,1,0.1,portscan
tcp,205.65,66,0.25,1,2,1,1.0,normal
tcp,0.83,54,0.2,1,219,219,1.0,tcpsynflood
tcp,5.12,2900,0.2,1,4,1,0.9,normal
tcp,0.34,318,0.33,1,1,1,0.86,normal
udp,0.0,111,1.0,1,16,1,1.0,normal
udp,0.08,143,0.33,1,8,1,1.0,normal
tcp,0.99,66,0.5,1,180,180,1.0,tcpsynflood
udp,11206.2,62,0.5,1,1,1,0.0,udpflood
icmp,95.79,1480,1.0,1,1,1,0.99,pingofdeath
tcp,0.13,54,0.33,1,326,326,1.0,tcpsynflood
tcp,0.4,54,0.5,1,325,325,1.0,tcpsynflood
udp,1427.24,62,0.2,1,1,1,0.0,udpflood
tcp,0.1,74,0.25,1,238,1,1.0,portscan
udp,487.6,62,0.2,1,1,1,0.0,udpflood
icmp,536.32,98,0.25,1,1,1,1.0,icmpflood
icmp,530.85,54,0.5,2,1,1,1.0,icmpflood
icmp,39.09,1478,0.25,1,1,1,1.0,pingofdeath
icmp,77992.79,42,1.0,1,1,1,1.0,icmpflood
icmp,0.85,98,0.87,19,1,1,1.0,ipsweep
tcp,0.8,74,0.33,1,630,1,1.0,portscan
icmp,0.64,98,0.78,21,1,1,1.0,ipsweep
icmp,28038.84,42,0.33,1,1,1,1.0,icmpflood
icmp,0.38,98,0.88,7,1,1,1.0,ipsweep
icmp,18.6,42,1.0,1,1,1,0.55,icmpflood
icmp,17.82,42,1.0,1,1,1,1.0,icmpflood
icmp,0.6,98,0.93,17,1,1,1.0,ipsweep
udp,186586.63,62,0.2,1,1,1,0.0,udpflood
tcp,0.28,54,0.5,1,66,66,1.0,tcpsynflood
udp,4410.87,42,0.2,1,1,1,0.0,udpflood
icmp,8163.63,42,0.25,1,1,1,0.95,icmpflood
icmp,0.82,98,0.89,12,1,1,1.0,ipsweep
tcp,0.27,54,0.5,1,82,82,1.0,tcpsynflood
tcp,0.96,105,1.0,1,301,301,1.0,tcpsynflood
tcp,1.32,400,0.33,1,3,1,1.0,normal
tcp,0.61,74,0.17,1,354,2,1.0,portscan
icmp,756.49,98,0.2,1,1,1,1.0,icmpflood
icmp,2073.24,91,0.33,1,1,1,0.99,icmpflood
tcp,0.26,54,0.2,1,88,88,1.0,tcpsynflood
icmp,86.05,1353,1.0,1,1,1,1.0,pingofdeath
icmp,0.68,98,0.8,19,1,1,1.0,ipsweep
tcp,0.18,58,0.17,1,149,1,1.0,portscan
tcp,0.11,54,1.0,1,263,263,1.0,tcpsynflood
tcp,0.29,54,1.0,1,153,153,1.0,tcpsynflood
udp,494.03,42,0.33,1,1,1,0.0,udpflood
tcp,3.41,361,1.0,1,1,1,0.85,normal
tcp,49.12,2362,0.33,1,1,1,0.56,normal
tcp,1.77,204,1.0,1,3,1,0.71,normal
tcp,0.41,54,0.2,1,326,326,1.0,tcpsynflood
udp,0.77,42,0.17,1,257,7,0.0,portscan
icmp,0.42,98,0.88,7,1,1,1.0,ipsweep
tcp,0.33,74,1.0,1,109,1,1.0,portscan
tcp,0.33,54,0.5,1,198,198,1.0,tcpsynflood
tcp,0.17,54,1.0,1,63,63,1.0,tcpsynflood
tcp,0.35,54,0.2,1,466,466,1.0,tcpsynflood
tcp,0.35,74,0.25,1,317,1,1.0,portscan
udp,17029.67,62,1.0,1,1,1,0.0,udpflood
tcp,0.12,54,1.0,1,146,146,1.0,tcpsynflood
icmp,51.35,1445,0.33,1,1,1,0.99,pingofdeath
tcp,0.16,54,0.33,1,2,1,1.0,normal
tcp,0.46,58,1.0,1,352,1,1.0,portscan
icmp,127.84,98,1.0,1,1,1,1.0,icmpflood
icmp,668.3,42,0.33,1,1,1,0.96,icmpflood
tcp,1.31,204,1.0,1,3,1,0.71,normal
tcp,0.87,58,0.2,1,489,1,1.0,portscan
udp,14928.07,42,0.5,1,1,1,0.0,udpflood
icmp,1.09,98,0.86,12,1,1,1.0,ipsweep
tcp,0.16,58,0.2,1,161,1,1.0,portscan
icmp,44.96,42,1.0,1,1,1,1.0,icmpflood
icmp,6181.84,106,0.25,1,1,1,1.0,icmpflood
icmp,1.75,78,0.94,16,1,1,1.0,ipsweep
icmp,39.55,1481,0.17,1,1,1,1.0,pingofdeath
tcp,0.42,54,0.2,1,137,137,1.0,tcpsynflood
udp,10803.66,42,1.0,1,1,1,0.0,udpflood
udp,0.29,114,1.0,1,25,1,1.0,normal
udp,15847.95,62,1.0,1,1,1,0.0,udpflood
icmp,0.75,98,0.8,13,1,1,1.0,ipsweep
tcp,0.36,54,1.0,1,275,275,1.0,tcpsynflood
icmp,0.61,98,0.8,8,1,1,1.0,ipsweep
udp,0.22,117,1.0,1,15,1,1.0,normal
icmp,1.23,98,0.88,7,1,1,1.0,ipsweep
icmp,59.91,1386,1.0,1,1,1,1.0,pingofdeath
tcp,0.24,54,1.0,1,298,298,1.0,tcpsynflood
icmp,219.96,1433,0.2,1,1,1,1.0,pingofdeath
tcp,1.22,550,1.0,1,2,1,0.9,normal
udp,691.55,84,1.0,1,1,1,0.0,udpflood
icmp,2175.71,74,0.33,1,1,1,0.99,icmpflood
icmp,1.03,64,0.7,7,1,1,1.0,ipsweep
udp,808.72,62,1.0,1,1,1,0.0,udpflood
icmp,1418.69,106,0.25,1,1,1,0.86,icmpflood
udp,2111.95,42,1.0,1,1,1,0.0,udpflood
tcp,0.66,54,0.5,1,347,347,1.0,tcpsynflood
icmp,3947.29,98,0.25,1,1,1,0.91,icmpflood
icmp,606.72,98,0.25,1,1,1,1.0,icmpflood
